Round,HarvestDate,BoxNo,RhizoSpecies,Strain,TrtID,HostSpecies,Ploidy,Origin,Acc,PlantID,Pouch,PlantsIn Pouch,Scan,LeafNo,NodNo,NodColor,QNodColor,QNodColor2,ShootBMg,RootBMg,NodBMmg,ANBMmg
2,7/19/17,3,S. meliloti,USDA1002,B,Falcata,4X,China,704,739,75,3,Y,5,10,BP,0.75,0.625,0.0063,0.0018,0.4048,0.04048
2,7/20/17,4,S. meliloti,USDA1002,B,Falcata,4X,China,704,765,76,3,Y,4,7,BP,0.75,0.625,0.0047,0.0015,0.4249,0.0607
2,7/20/17,4,S. meliloti,USDA1002,B,Falcata,4X,China,704,773,76,3,Y,5,4,BP,0.75,0.625,0.0073,0.0028,0.5625,0.140625
2,7/19/17,3,S. meliloti,USDA1002,B,Falcata,2X,China,707,640,87,3,Y,7,3,BP,0.75,0.625,0.0064,0.0012,0.5812,0.193733333
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,543,99,4,Y,6,8,BP,0.75,0.625,0.0191,0.0071,1.8672,0.2334
2,7/20/17,4,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,567,100,2,Y,5,10,BP,0.75,0.625,0.0137,0.0038,0.9429,0.09429
2,7/20/17,4,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,579,100,2,Y,6,9,BP,0.75,0.625,0.0185,0.0046,1.1380,0.126444444
2,7/19/17,3,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,406,111,3,Y,3,10,BP,0.75,0.625,0.0037,0.0020,0.2670,0.0267
2,7/19/17,3,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,419,111,3,Y,4,6,BP,0.75,0.625,0.0075,0.0017,0.6222,0.1037
2,7/20/17,4,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,426,112,3,Y,5,7,BP,0.75,0.625,0.0056,0.0016,0.5534,0.079057143
2,7/20/17,4,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,435,112,3,Y,5,6,BP,0.75,0.625,0.0050,0.0008,0.4004,0.066733333
2,7/20/17,9,S. meliloti,KH30a,E,Falcata,4X,Russia,551,692,57,2,Y,6,20,BPW,0.5,0.416,0.0094,0.0052,1.1062,0.05531
2,7/20/17,6,S. meliloti,KH35c,C,Falcata,2X,Russia,387,628,18,1,Y,2,9,BPW,0.5,0.416,0.0025,0.0024,0.1710,0.019
2,7/20/17,4,S. meliloti,USDA1002,B,Caerulea,2X,Russia,466,333,28,1,Y,3,9,BPW,0.5,0.416,0.0012,0.0013,0.1252,0.013911111
2,7/20/17,10,S. meliloti,KH30a,E,Caerulea,2X,Russia,466,336,34,2,Y,3,5,BW,0.25,0.125,0.0011,0.0010,0.0791,0.01582
1,7/4/17,2,S. meliloti,M270,A,Falcata,2X,Russia,387,203,12,1,Y,2,12,BW,0.25,0.125,0.0029,0.0040,0.534,0.0445
1,7/4/17,2,S. meliloti,M270,A,Caerulea,2X,Kazakhstan,502,51,32,2,Y,0,4,BW,0.25,0.125,0.0002,0.0008,0.062,0.0155
1,7/4/17,2,S. meliloti,M270,A,Caerulea,2X,Turkey,715,76,92,2,Y,1,2,BW,0.25,0.125,0.0007,0.0012,0.105,0.0525
1,7/4/17,6,S. meliloti,KH16b,C,Caerulea,2X,Turkey,715,84,96,2,Y,5,5,GP,0.875,0.75,0.0139,0.0047,0.915,0.183
2,7/20/17,9,S. meliloti,KH30a,E,Sativa,4X,Tajikistan,574,495,69,3,Y,3,26,GP,0.875,0.75,0.0045,0.0032,0.6585,0.025326923
2,7/19/17,5,S. meliloti,KH35c,C,Falcata,4X,Russia,551,702,53,4,Y,3,11,GP,0.875,0.75,0.0057,0.0015,0.5493,0.049936364
2,7/19/17,5,S. meliloti,KH35c,C,Falcata,4X,Russia,551,705,53,4,Y,4,7,GP,0.875,0.75,0.0074,0.0023,0.3452,0.049314286
2,7/20/17,4,S. meliloti,USDA1002,B,Caerulea,2X,Kazakhstan,502,384,40,3,Y,3,1,GP,0.875,0.75,0.0014,0.0010,0.1889,0.1889
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,4X,China,704,774,82,4,Y,1,2,GW,0.375,0.25,0.0010,0.0018,0.0827,0.04135
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Slovenia,251,100,5,3,Y,3,8,P,1,1,0.0039,0.0019,0.199,0.024875
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Slovenia,251,104,5,3,Y,6,10,P,1,1,0.0184,0.0044,1.047,0.1047
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Slovenia,251,113,6,3,Y,3,2,P,1,1,0.0064,0.0034,0.412,0.206
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Slovenia,251,116,6,3,Y,4,7,P,1,1,0.0126,0.0051,0.738,0.105428571
1,7/3/17,5,S. meliloti,KH16b,C,Caerulea,2X,Kazakhstan,502,33,35,3,Y,4,11,P,1,1,0.0045,0.0018,0.200,0.018181818
1,7/3/17,5,S. meliloti,KH16b,C,Caerulea,2X,Kazakhstan,502,37,35,3,Y,4,4,P,1,1,0.0057,0.0012,0.230,0.0575
1,7/3/17,5,S. meliloti,KH16b,C,Caerulea,2X,Kazakhstan,502,43,35,3,Y,3,1,P,1,1,0.0004,0.0004,0.016,0.016
1,7/3/17,5,S. meliloti,KH16b,C,Falcata,4X,Russia,551,242,45,2,Y,6,6,P,1,1,0.0123,0.0037,1.215,0.2025
1,7/4/17,6,S. meliloti,KH16b,C,Falcata,4X,Russia,551,263,46,1,Y,5,2,P,1,1,0.0193,0.0077,1.563,0.7815
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Tajikistan,574,123,55,3,Y,2,2,P,1,1,0.0022,0.0023,0.112,0.056
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Tajikistan,574,127,55,3,Y,5,15,P,1,1,0.0202,0.0077,1.175,0.078333333
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,151,85,4,Y,3,3,P,1,1,0.0026,0.0025,0.120,0.04
1,7/3/17,5,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,159,85,4,Y,3,11,P,1,1,0.0033,0.0031,0.183,0.016636364
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,167,86,4,Y,4,14,P,1,1,0.0118,0.0042,0.422,0.030142857
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,173,86,4,Y,3,8,P,1,1,0.0101,0.0046,0.414,0.05175
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,178a,86,4,Y,5,4,P,1,1,0.0071,0.0045,0.453,0.11325
1,7/4/17,6,S. meliloti,KH16b,C,Sativa,4X,Kazakhstan,713,178b,86,4,Y,2,5,P,1,1,0.0033,0.0022,0.252,0.0504
1,7/3/17,5,S. meliloti,KH16b,C,Caerulea,2X,Turkey,715,74a,95,4,Y,2,4,P,1,1,0.0017,0.0013,0.186,0.0465
1,7/3/17,5,S. meliloti,KH16b,C,Caerulea,2X,Turkey,715,74b,95,4,Y,5,6,P,1,1,0.0050,0.0012,,
1,7/4/17,6,S. meliloti,KH16b,C,Caerulea,2X,Turkey,715,77,96,2,Y,3,7,P,1,1,0.0033,0.0011,0.233,0.033285714
2,7/20/17,9,S. meliloti,KH30a,E,Falcata,2X,Russia,387,601,21,1,Y,4,10,P,1,1,0.0032,0.0021,0.6917,0.06917
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,2X,Russia,387,630,22,2,Y,4,6,P,1,1,0.0030,0.0014,0.5347,0.089116667
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Russia,466,317,33,2,Y,5,8,P,1,1,0.0047,0.0014,0.3970,0.049625
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Kazakhstan,502,351,45,3,Y,2,2,P,1,1,0.0014,0.0006,0.1531,0.07655
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Kazakhstan,502,361,45,3,Y,3,1,P,1,1,0.0007,0.0001,0.0216,0.0216
2,7/20/17,9,S. meliloti,KH30a,E,Falcata,4X,Russia,551,703,57,2,Y,3,8,P,1,1,0.0037,0.0028,0.8068,0.10085
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,4X,Russia,551,709,58,2,Y,7,17,P,1,1,0.0211,0.0052,2.7452,0.161482353
2,7/20/17,10,S. meliloti,KH30a,E,Sativa,4X,Tajikistan,574,521,70,1,Y,5,10,P,1,1,0.0226,0.0067,2.1257,0.21257
2,7/20/17,9,S. meliloti,KH30a,E,Falcata,4X,China,704,741,81,2,Y,4,2,P,1,1,0.0033,0.0018,0.3605,0.18025
2,7/20/17,9,S. meliloti,KH30a,E,Falcata,4X,China,704,747,81,2,Y,4,3,P,1,1,0.0066,0.0036,0.5707,0.190233333
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,4X,China,704,764,82,4,Y,5,1,P,1,1,0.0008,0.0025,0.5712,0.5712
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,4X,China,704,777,82,4,Y,4,7,P,1,1,0.0054,0.0016,0.7575,0.108214286
2,7/20/17,10,S. meliloti,KH30a,E,Falcata,2X,China,707,649,93,3,Y,6,8,P,1,1,0.0045,0.0016,1.0147,0.1268375
2,7/20/17,9,S. meliloti,KH30a,E,Sativa,4X,Kazakhstan,713,548,105,3,Y,4,6,P,1,1,0.0055,0.0034,0.5948,0.099133333
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Turkey,715,403,117,4,Y,4,1,P,1,1,0.0022,0.0012,0.1611,0.1611
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Turkey,715,409,117,4,Y,4,2,P,1,1,0.0067,0.0022,0.5075,0.25375
2,7/20/17,10,S. meliloti,KH30a,E,Caerulea,2X,Turkey,715,432,118,3,Y,5,2,P,1,1,0.0039,0.0011,0.1594,0.0797
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Slovenia,251,459,5,2,Y,3,5,P,1,1,0.0033,0.0015,0.1752,0.03504
2,7/20/17,6,S. meliloti,KH35c,C,Sativa,4X,Slovenia,251,469,6,3,Y,6,7,P,1,1,0.0182,0.0060,0.6581,0.094014286
2,7/20/17,6,S. meliloti,KH35c,C,Sativa,4X,Slovenia,251,477,6,3,Y,5,8,P,1,1,0.0149,0.0053,0.8612,0.10765
2,7/20/17,6,S. meliloti,KH35c,C,Sativa,4X,Slovenia,251,486,6,3,Y,5,10,P,1,1,0.0102,0.0038,0.5526,0.05526
2,7/20/17,6,S. meliloti,KH35c,C,Caerulea,2X,Russia,466,326,30,2,Y,6,9,P,1,1,0.0098,0.0043,0.3871,0.043011111
2,7/20/17,6,S. meliloti,KH35c,C,Caerulea,2X,Russia,466,338,30,2,Y,7,8,P,1,1,0.0214,0.0063,1.6538,0.206725
2,7/20/17,6,S. meliloti,KH35c,C,Caerulea,2X,Kazakhstan,502,378,42,1,Y,5,2,P,1,1,0.0064,0.0013,0.1663,0.08315
2,7/19/17,5,S. meliloti,KH35c,C,Falcata,4X,Russia,551,688,53,4,Y,5,5,P,1,1,0.0073,0.0011,0.2914,0.05828
2,7/19/17,5,S. meliloti,KH35c,C,Falcata,4X,Russia,551,696,53,4,Y,5,13,P,1,1,0.0126,0.0026,0.7802,0.060015385
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Tajikistan,574,502,65,3,Y,3,6,P,1,1,0.0068,0.0023,0.5525,0.092083333
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Tajikistan,574,510,65,3,Y,5,11,P,1,1,0.0202,0.0053,1.2453,0.113209091
2,7/20/17,6,S. meliloti,KH35c,C,Sativa,4X,Tajikistan,574,534,66,2,Y,2,2,P,1,1,0.0022,0.0010,0.0672,0.0336
2,7/20/17,6,S. meliloti,KH35c,C,Falcata,4X,China,704,759,78,2,Y,5,7,P,1,1,0.0086,0.0024,0.7379,0.105414286
2,7/19/17,5,S. meliloti,KH35c,C,Falcata,2X,China,707,646,89,1,Y,7,5,P,1,1,0.0057,0.0021,0.3384,0.06768
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Kazakhstan,713,544,101,4,Y,4,8,P,1,1,0.0061,0.0024,0.2385,0.0298125
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Kazakhstan,713,550,101,4,Y,5,10,P,1,1,0.0147,0.0044,0.7828,0.07828
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Kazakhstan,713,558,101,4,Y,5,1,P,1,1,0.0059,0.0030,0.2477,0.2477
2,7/19/17,5,S. meliloti,KH35c,C,Sativa,4X,Kazakhstan,713,561,101,4,Y,6,7,P,1,1,0.0134,0.0055,0.8140,0.116285714
2,7/19/17,5,S. meliloti,KH35c,C,Caerulea,2X,Turkey,715,412,113,4,Y,5,4,P,1,1,0.0035,0.0003,0.1527,0.038175
2,7/20/17,6,S. meliloti,KH35c,C,Caerulea,2X,Turkey,715,425,114,3,Y,3,11,P,1,1,0.0024,0.0011,0.3150,0.028636364
2,7/20/17,6,S. meliloti,KH35c,C,Caerulea,2X,Turkey,715,427,114,3,Y,4,5,P,1,1,0.0078,0.0026,0.2778,0.05556
2,7/20/17,4,S. meliloti,USDA1002,B,Sativa,4X,Slovenia,251,480,4,3,Y,4,4,P,1,1,0.0089,0.0020,0.5255,0.131375
2,7/19/17,3,S. meliloti,USDA1002,B,Caerulea,2X,Russia,466,307,27,2,Y,5,4,P,1,1,0.0022,0.0003,0.0779,0.019475
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Tajikistan,574,505,63,2,Y,5,10,P,1,1,0.0121,0.0045,1.1870,0.1187
2,7/19/17,3,S. meliloti,USDA1002,B,Falcata,4X,China,704,735,75,3,Y,5,4,P,1,1,0.0108,0.0033,0.7084,0.1771
2,7/19/17,3,S. meliloti,USDA1002,B,Falcata,2X,China,707,647,87,3,Y,3,1,P,1,1,0.0016,0.0003,0.1471,0.1471
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,549,99,4,Y,4,9,P,1,1,0.0077,0.0033,0.7410,0.082333333
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,559,99,4,Y,5,8,P,1,1,0.0174,0.0053,1.1773,0.1471625
2,7/19/17,3,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,413,111,3,Y,4,2,P,1,1,0.0071,0.0016,0.5344,0.2672
2,7/20/17,4,S. meliloti,USDA1002,B,Caerulea,2X,Turkey,715,431,112,3,Y,3,4,P,1,1,0.0047,0.0012,0.3496,0.0874
2,7/20/17,10,S. meliloti,KH30a,E,Sativa,4X,Slovenia,251,472,10,3,Y,2,22,PW,0.5,0.5,0.0026,0.0041,0.3328,0.015127273
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,155,81,4,Y,1,3,PW,0.5,0.5,0.0029,0.0035,0.435,0.145
2,7/20/17,4,S. meliloti,USDA1002,B,Sativa,4X,Slovenia,251,481,4,3,Y,2,3,PW,0.5,0.5,0.0021,0.0031,0.4325,0.144166667
2,7/20/17,4,S. meliloti,USDA1002,B,Falcata,2X,Russia,387,616,16,2,Y,2,3,PW,0.5,0.5,0.0017,0.0019,0.0361,0.012033333
2,7/20/17,4,S. meliloti,USDA1002,B,Falcata,2X,China,707,665,88,1,Y,3,3,PW,0.5,0.5,0.0018,0.0014,0.1787,0.059566667
1,7/4/17,6,S. meliloti,KH16b,C,Falcata,4X,China,704,295,66,1,Y,1,1,W,0,0,0.0004,0.0003,0.005,0.005
1,7/3/17,5,S. meliloti,KH16b,C,Falcata,2X,China,707,214,75,2,Y,2,1,W,0,0,0.0006,0.0002,0.002,0.002
2,7/20/17,9,S. meliloti,KH30a,E,Sativa,4X,Kazakhstan,713,541,105,3,Y,1,1,W,0,0,0.0016,0.0013,0.0104,0.0104
2,7/20/17,9,S. meliloti,KH30a,E,Caerulea,2X,Turkey,715,397,117,4,Y,2,18,W,0,0,0.0024,0.0012,0.1123,0.006238889
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Slovenia,251,92,1,3,Y,1,6,W,0,0,0.0016,0.0025,0.568,0.094666667
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Slovenia,251,99,1,3,Y,1,7,W,0,0,0.0040,0.0033,0.656,0.093714286
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Slovenia,251,101,1,3,Y,1,8,W,0,0,0.0029,0.0022,0.187,0.023375
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Slovenia,251,109,2,3,Y,1,4,W,0,0,0.0027,0.0035,0.052,0.013
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Slovenia,251,114,2,3,Y,1,16,W,0,0,0.0030,0.0036,0.634,0.039625
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Slovenia,251,120,2,3,Y,1,7,W,0,0,0.0035,0.0041,0.695,0.099285714
1,7/3/17,1,S. meliloti,M270,A,Falcata,2X,Russia,387,190,11,2,Y,2,12,W,0,0,0.0020,0.0023,0.246,0.0205
1,7/3/17,1,S. meliloti,M270,A,Falcata,2X,Russia,387,192,11,2,Y,1,5,W,0,0,0.0017,0.0035,0.111,0.0222
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Russia,466,6,21,1,Y,2,8,W,0,0,0.0012,0.0012,0.157,0.019625
1,7/4/17,2,S. meliloti,M270,A,Caerulea,2X,Russia,466,29,22,1,Y,1,2,W,0,0,0.0004,0.0002,0.076,0.038
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Kazakhstan,502,32,31,3,Y,1,1,W,0,0,0.0013,0.0009,,
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Kazakhstan,502,36,31,3,Y,1,2,W,0,0,0.0015,0.0007,0.131,0.0655
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Kazakhstan,502,44,31,3,Y,2,4,W,0,0,0.0007,0.0006,0.126,0.0315
1,7/3/17,1,S. meliloti,M270,A,Falcata,4X,Russia,551,241,41,3,Y,2,3,W,0,0,0.0013,0.0010,0.059,0.019666667
1,7/3/17,1,S. meliloti,M270,A,Falcata,4X,Russia,551,246,41,3,Y,1,13,W,0,0,0.0020,0.0029,0.368,0.028307692
1,7/3/17,1,S. meliloti,M270,A,Falcata,4X,Russia,551,252,41,3,Y,1,22,W,0,0,0.0018,0.0025,0.647,0.029409091
1,7/4/17,2,S. meliloti,M270,A,Falcata,4X,Russia,551,269,42,1,Y,1,16,W,0,0,0.0019,0.0028,0.358,0.022375
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Tajikistan,574,124,51,2,Y,2,13,W,0,0,0.0026,0.0017,0.587,0.045153846
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Tajikistan,574,135,51,2,Y,1,20,W,0,0,0.0024,0.0042,0.388,0.0194
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Tajikistan,574,139,52,2,Y,2,21,W,0,0,0.0040,0.0053,0.511,0.024333333
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Tajikistan,574,150,52,2,Y,3,1,W,0,0,0.0012,0.0005,0.006,0.006
1,7/3/17,1,S. meliloti,M270,A,Falcata,4X,China,704,275,61,1,Y,1,2,W,0,0,0.0016,0.0022,0.171,0.0855
1,7/4/17,2,S. meliloti,M270,A,Falcata,4X,China,704,293,62,2,Y,2,5,W,0,0,0.0020,0.0014,0.004,0.0008
1,7/3/17,1,S. meliloti,M270,A,Falcata,2X,China,707,219,71,1,Y,3,4,W,0,0,0.0015,0.0018,0.225,0.05625
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,158,81,4,Y,1,3,W,0,0,0.0016,0.0032,0.099,0.033
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,164a,81,4,Y,2,5,W,0,0,0.0021,0.0028,0.371,0.0742
1,7/3/17,1,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,164b,81,4,Y,0,2,W,0,0,0.0018,0.0017,0.009,0.0045
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,172,82,4,Y,1,9,W,0,0,0.0026,0.0033,0.104,0.011555556
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,177a,82,4,Y,1,7,W,0,0,0.0028,0.0030,0.384,0.054857143
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,177b,82,4,Y,2,7,W,0,0,0.0027,0.0034,0.367,0.052428571
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Turkey,715,62,91,4,Y,1,2,W,0,0,0.0007,0.0015,0.101,0.0505
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Turkey,715,68,91,4,Y,1,6,W,0,0,0.0016,0.0009,0.122,0.020333333
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Turkey,715,71a,91,4,Y,1,5,W,0,0,0.0010,0.0007,0.218,0.0436
1,7/3/17,1,S. meliloti,M270,A,Caerulea,2X,Turkey,715,71b,91,4,Y,1,1,W,0,0,0.0010,0.0008,0.185,0.185
1,7/4/17,2,S. meliloti,M270,A,Caerulea,2X,Turkey,715,85,92,2,Y,1,8,W,0,0,0.0016,0.0012,0.745,0.093125
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Slovenia,251,462,3,2,Y,2,8,W,0,0,0.0017,0.0015,0.0405,0.0050625
1,7/4/17,2,S. meliloti,M270,A,Falcata,4X,China,704,289,62,2,Y,0,0,,0,0,0.0009,0.0022,,
1,7/4/17,2,S. meliloti,M270,A,Sativa,4X,Kazakhstan,713,170,82,4,Y,0,0,,0,0,0.0013,0.0018,,
2,7/20/17,4,S. meliloti,USDA1002,B,Sativa,4X,Tajikistan,574,517,64,1,Y,1,0,,0,0,0.0017,0.0010,,
2,7/19/17,3,S. meliloti,USDA1002,B,Falcata,2X,China,707,650,87,3,Y,2,0,,0,0,0.0020,0.0008,,
2,7/19/17,3,S. meliloti,USDA1002,B,Sativa,4X,Kazakhstan,713,557,99,4,Y,2,0,,0,0,0.0024,0.0013,,
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,2X,Russia,387,1746,21,2,Y,1,18,B,0.5,0.25,0.0033,0.0028,0.2750,0.015277778
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1716,120,4,Y,4,2,B,0.5,0.25,0.0077,0.0029,0.4721,0.23605
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Slovenia,251,1584,7,2,Y,2,10,BP,0.75,0.625,0.0042,0.0019,0.7338,0.07338
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,2X,Russia,387,1784,22,1,Y,3,12,BP,0.75,0.625,0.0043,0.0019,0.5942,0.049516667
4,10/11/17,7,S. saheli,USDA4893,D,Caerulea,2X,Russia,466,1415,35,1,Y,3,3,BP,0.75,0.625,0.0018,0.0004,0.1865,0.062166667
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Kazakhstan,502,1501,50,2,Y,5,11,BP,0.75,0.625,0.0048,0.0015,0.3227,0.029336364
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1875,63,4,Y,3,9,BP,0.75,0.625,0.0035,0.0021,0.4362,0.048466667
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1884,64,2,Y,5,8,BP,0.75,0.625,0.0119,0.0025,0.7009,0.0876125
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,2X,China,707,1847,106,1,Y,3,2,BP,0.75,0.625,0.0026,0.0010,0.2983,0.14915
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1683,119,3,Y,4,11,BP,0.75,0.625,0.0121,0.0050,0.6706,0.060963636
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1707,119,3,Y,5,7,BP,0.75,0.625,0.0178,0.0059,0.8493,0.121328571
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1547,134,4,Y,3,2,BP,0.75,0.625,0.0030,0.0007,0.1573,0.07865
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1565,134,4,Y,4,6,BP,0.75,0.625,0.0056,0.0026,0.2387,0.039783333
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,2X,Russia,387,1755,21,2,Y,2,13,BW,0.25,0.125,0.0011,0.0023,0.0809,0.006223077
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Russia,466,1445,36,1,Y,2,6,BW,0.25,0.125,0.0005,0.0010,0.1039,0.017316667
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,2X,China,707,1799,105,2,Y,1,3,BW,0.25,0.125,0.0004,0.0006,0.0601,0.020033333
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Slovenia,251,1568,7,2,Y,3,4,P,1,1,0.0051,0.0021,0.4465,0.111625
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Slovenia,251,1597,8,2,Y,4,4,P,1,1,0.0118,0.0042,0.7828,0.1957
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Slovenia,251,1610,8,2,Y,3,1,P,1,1,0.0095,0.0024,0.7779,0.7779
4,10/11/17,7,S. saheli,USDA4893,D,Caerulea,2X,Kazakhstan,502,1468,49,1,Y,5,3,P,1,1,0.0080,0.0020,0.4422,0.1474
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Kazakhstan,502,1506,50,2,Y,4,2,P,1,1,0.0031,0.0009,0.1230,0.0615
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1854,63,4,Y,4,5,P,1,1,0.0072,0.0029,0.9618,0.19236
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1856,63,4,Y,4,8,P,1,1,0.0096,0.0044,0.8578,0.107225
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1867,63,4,Y,6,5,P,1,1,0.0143,0.0074,1.2145,0.2429
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,4X,Russia,551,1876,64,2,Y,5,2,P,1,1,0.0080,0.0018,0.5561,0.27805
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Tajikistan,574,1649,77,3,Y,4,9,P,1,1,0.0094,0.0052,0.4189,0.046544444
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Tajikistan,574,1655,78,2,Y,4,6,P,1,1,0.0097,0.0033,0.8139,0.13565
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,China,704,1906,91,2,Y,4,3,P,1,1,0.0068,0.0026,0.4514,0.150466667
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,4X,China,704,1921,91,2,Y,3,1,P,1,1,0.0021,0.0016,0.1430,0.143
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,4X,China,704,1936,92,2,Y,5,5,P,1,1,0.0066,0.0023,0.5494,0.10988
4,10/12/17,8,S. saheli,USDA4893,D,Falcata,4X,China,704,1946,92,2,Y,5,2,P,1,1,0.0065,0.0025,0.9699,0.48495
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1694,119,3,Y,6,17,P,1,1,0.0397,0.0107,2.1321,0.125417647
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1713,120,4,Y,6,6,P,1,1,0.0266,0.0096,1.4876,0.247933333
